Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,810.049988,828.000000,802.049988,806.250000,740.018921,6859
2018-01-02,793.049988,814.000000,787.400024,795.599976,730.243835,33034
2018-01-03,824.849976,828.250000,809.000000,823.250000,755.622498,78724
2018-01-04,824.900024,839.000000,809.299988,832.750000,764.341980,22829
2018-01-05,840.000000,853.000000,830.750000,839.549988,770.583435,17685
2018-01-08,850.000000,855.799988,832.549988,845.599976,776.136475,28128
2018-01-09,849.000000,860.000000,836.000000,854.349976,784.167664,23875
2018-01-10,854.000000,869.299988,844.349976,862.200012,791.372803,22797
2018-01-11,863.700012,863.700012,851.000000,855.299988,785.039673,11784
2018-01-12,859.950012,859.950012,835.049988,843.849976,774.530151,27993
2018-01-15,843.849976,860.000000,843.849976,857.299988,786.875305,9643
2018-01-16,864.700012,864.700012,825.049988,829.900024,761.726196,19217
2018-01-17,830.000000,832.750000,805.000000,821.750000,754.245667,16885
2018-01-18,825.000000,837.400024,814.549988,824.500000,756.769775,18287
2018-01-19,822.049988,832.900024,807.000000,827.700012,759.706848,17320
2018-01-22,830.000000,852.000000,821.150024,834.549988,765.994141,10564
2018-01-23,836.000000,847.299988,822.200012,835.049988,766.453064,22556
2018-01-24,823.500000,837.549988,774.000000,813.049988,746.260315,74292
2018-01-25,804.000000,808.900024,789.200012,790.500000,725.562744,14465
2018-01-29,785.000000,799.000000,781.000000,784.900024,720.422791,23612
2018-01-30,780.000000,780.200012,755.750000,760.750000,698.256653,28939
2018-01-31,767.450012,768.650024,726.000000,736.450012,675.952820,90962
2018-02-01,736.450012,755.000000,730.000000,742.549988,681.551697,19634
2018-02-02,744.950012,744.950012,720.000000,728.049988,668.242859,23371
2018-02-05,710.000000,735.900024,695.799988,718.650024,659.615112,27379
2018-02-06,698.650024,745.900024,683.200012,737.500000,676.916565,29823
2018-02-07,750.000000,754.200012,730.000000,741.099976,680.220825,11792
2018-02-08,740.650024,755.000000,730.000000,751.299988,689.582947,20499
2018-02-09,745.000000,783.950012,721.000000,767.549988,704.497986,18183
2018-02-12,787.900024,806.099976,760.599976,791.349976,726.342896,31613
2018-02-14,794.400024,821.000000,793.250000,800.349976,734.603577,46122
2018-02-15,805.000000,805.049988,794.250000,796.000000,730.610962,5374
2018-02-16,809.900024,809.900024,774.799988,782.799988,718.495300,7840
2018-02-19,774.950012,804.000000,772.000000,796.599976,731.161621,13767
2018-02-20,800.349976,800.349976,776.799988,782.500000,718.219971,8135
2018-02-21,777.250000,785.849976,767.099976,772.049988,708.628357,14841
2018-02-22,765.450012,792.250000,751.049988,782.150024,717.898621,19581
2018-02-23,777.000000,794.000000,774.400024,780.650024,716.521912,4689
2018-02-26,780.000000,806.099976,765.200012,784.750000,720.285034,22580
2018-02-27,782.500000,792.000000,768.099976,780.799988,716.659546,10631
2018-02-28,770.000000,800.000000,770.000000,797.250000,731.758240,8585
2018-03-01,797.250000,807.700012,780.000000,783.900024,719.504883,9940
2018-03-05,783.900024,785.000000,772.049988,780.950012,716.797302,16756
2018-03-06,784.900024,789.450012,770.000000,770.349976,707.067993,7575
2018-03-07,769.750000,779.900024,760.000000,765.650024,702.754089,23509
2018-03-08,772.549988,779.799988,751.000000,770.849976,707.526978,8222
2018-03-09,765.000000,775.000000,755.549988,761.299988,698.761353,2084
2018-03-12,761.299988,766.450012,741.950012,753.799988,691.877563,17848
2018-03-13,751.150024,768.000000,745.000000,756.750000,694.585144,22388
2018-03-14,745.599976,750.000000,738.099976,741.099976,680.220825,16532
2018-03-15,744.000000,749.750000,729.349976,735.849976,675.402100,15164
2018-03-16,741.000000,749.200012,732.049988,738.099976,677.467224,7528
2018-03-19,747.000000,752.000000,728.250000,749.099976,687.563660,9684
2018-03-20,735.299988,755.000000,733.549988,748.349976,686.875183,3195
