Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,263.250000,266.299988,261.250000,262.299988,218.016327,10461011
2018-01-02,262.600006,264.200012,260.450012,260.750000,216.728043,5688384
2018-01-03,261.299988,262.649994,260.600006,261.149994,217.060501,11018996
2018-01-04,260.950012,262.750000,260.600006,261.549988,217.392960,9368913
2018-01-05,261.899994,263.500000,261.899994,262.899994,218.515030,9211954
2018-01-08,264.000000,266.799988,263.250000,265.600006,220.759216,14433239
2018-01-09,265.500000,272.000000,264.750000,270.549988,224.873505,25737663
2018-01-10,273.450012,274.000000,269.049988,269.399994,223.917679,16441299
2018-01-11,269.500000,271.000000,268.100006,269.799988,224.250107,11287437
2018-01-12,270.250000,271.350006,266.149994,267.549988,222.379990,8179762
2018-01-15,268.000000,271.100006,267.000000,267.600006,222.421570,10538330
2018-01-16,268.200012,268.700012,260.799988,261.700012,217.517654,12935712
2018-01-17,262.000000,267.000000,259.549988,266.049988,221.133224,16375659
2018-01-18,268.000000,275.250000,266.649994,273.399994,227.242371,26442702
2018-01-19,276.000000,277.500000,271.100006,274.549988,228.198181,25710521
2018-01-22,275.000000,275.500000,271.700012,273.649994,227.450134,8339156
2018-01-23,274.000000,277.250000,273.549988,276.600006,229.902115,18244388
2018-01-24,276.649994,282.000000,276.049988,281.450012,233.933273,17305234
2018-01-25,281.000000,283.200012,278.600006,281.250000,233.767059,13124518
2018-01-29,281.149994,283.299988,275.000000,275.649994,229.112473,9569723
2018-01-30,275.000000,276.450012,271.950012,275.200012,228.738464,13057276
2018-01-31,273.899994,276.000000,269.850006,271.399994,225.580002,18945945
2018-02-01,272.000000,290.299988,267.399994,275.299988,228.821564,59362154
2018-02-02,274.399994,285.649994,270.799988,275.350006,228.863129,35008302
2018-02-05,273.549988,281.700012,271.850006,279.250000,232.104721,19706340
2018-02-06,269.950012,277.299988,268.149994,273.500000,227.325455,15822723
2018-02-07,278.000000,278.750000,274.000000,275.149994,228.696884,12956103
2018-02-08,275.700012,276.899994,272.649994,274.100006,227.824173,9779911
2018-02-09,271.000000,272.500000,267.799988,271.350006,225.538452,14204123
2018-02-12,272.450012,273.850006,269.299988,269.850006,224.291702,6713679
2018-02-14,270.000000,271.000000,265.100006,266.500000,221.507263,11303222
2018-02-15,266.500000,269.899994,264.799988,268.100006,222.837143,11736246
2018-02-16,269.850006,270.750000,265.600006,266.450012,221.465698,6164187
2018-02-19,266.000000,267.799988,262.500000,264.100006,219.512466,6069585
2018-02-20,264.000000,265.799988,262.149994,263.250000,218.805969,9301017
2018-02-21,264.000000,268.950012,263.450012,268.200012,222.920273,10555155
2018-02-22,267.200012,269.000000,265.450012,267.100006,222.005966,19118686
2018-02-23,267.450012,270.000000,266.100006,269.049988,223.626755,6529253
2018-02-26,268.549988,269.500000,266.000000,266.549988,221.548843,8378818
2018-02-27,268.000000,268.200012,265.500000,266.399994,221.424164,7429924
2018-02-28,265.000000,266.299988,263.049988,265.049988,220.302048,13451146
2018-03-01,264.200012,266.100006,262.850006,264.000000,219.429352,7781553
2018-03-05,263.299988,263.299988,260.000000,260.250000,216.312439,6623613
2018-03-06,261.049988,262.399994,255.500000,256.500000,213.195541,8180373
2018-03-07,256.500000,260.500000,253.550003,259.899994,216.021530,15153219
2018-03-08,260.299988,261.899994,257.750000,258.850006,215.148804,6027032
2018-03-09,259.000000,260.899994,258.250000,259.250000,215.481277,6110339
2018-03-12,264.000000,270.850006,262.950012,270.100006,224.499481,19900387
2018-03-13,269.649994,272.000000,267.200012,269.450012,223.959213,8326884
2018-03-14,268.049988,269.049988,265.299988,268.049988,222.795593,7907101
2018-03-15,267.000000,269.899994,265.200012,265.549988,220.717651,5557668
2018-03-16,266.399994,266.399994,258.850006,260.500000,216.520248,20680532
2018-03-19,260.549988,262.200012,258.299988,259.149994,215.398148,12926158
2018-03-20,258.149994,259.950012,257.500000,259.200012,215.439713,7481088
2018-03-21,260.049988,261.649994,258.700012,259.049988,215.315018,12920867
