Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,47.049999,47.849998,47.000000,47.400002,31.820011,35115
2018-01-02,47.549999,47.750000,46.000000,46.450001,31.182264,69864
2018-01-03,48.400002,49.000000,47.799999,48.099998,32.289925,203281
2018-01-04,48.750000,48.750000,47.400002,47.650002,31.987831,86790
2018-01-05,47.599998,47.900002,47.150002,47.299999,31.752876,55051
2018-01-08,47.299999,48.799999,47.150002,48.000000,32.222790,107373
2018-01-09,47.500000,48.200001,47.099998,47.500000,31.887136,73683
2018-01-10,47.250000,47.799999,46.900002,47.099998,31.618610,48103
2018-01-11,47.000000,47.349998,46.799999,46.900002,31.484354,51757
2018-01-12,46.549999,50.099998,46.549999,48.599998,32.625572,410420
2018-01-15,49.549999,49.849998,48.500000,48.599998,32.625572,136713
2018-01-16,49.000000,49.000000,46.700001,46.849998,31.450781,68232
2018-01-17,47.000000,47.000000,45.599998,46.549999,31.249395,69030
2018-01-18,47.349998,47.349998,45.549999,45.750000,30.712351,60727
2018-01-19,45.950001,46.200001,44.849998,45.450001,30.510954,72487
2018-01-22,45.549999,45.700001,45.000000,45.049999,30.242435,32083
2018-01-23,45.049999,45.450001,45.000000,45.200001,30.343130,26905
2018-01-24,44.950001,45.299999,44.500000,44.599998,29.940342,60920
2018-01-25,45.049999,45.049999,44.000000,44.150002,29.638252,50520
2018-01-29,44.599998,44.599998,43.549999,43.849998,29.436863,51509
2018-01-30,44.000000,44.200001,43.549999,43.750000,29.369730,46001
2018-01-31,43.500000,43.750000,42.549999,43.150002,28.966946,36628
2018-02-01,43.450001,44.450001,43.200001,43.750000,29.369730,56227
2018-02-02,42.000000,42.000000,38.849998,39.349998,26.415974,264428
2018-02-05,39.000000,39.000000,37.000000,37.349998,25.073359,119880
2018-02-06,35.099998,36.950001,34.150002,35.750000,23.999268,83347
2018-02-07,36.349998,37.950001,36.349998,37.500000,25.174055,88722
2018-02-08,37.650002,39.200001,37.400002,38.500000,25.845364,73755
2018-02-09,38.000000,38.799999,37.200001,38.400002,25.778236,52940
2018-02-12,38.400002,39.700001,38.400002,39.099998,26.248150,40506
2018-02-14,39.250000,39.549999,38.000000,38.099998,25.576839,33376
2018-02-15,38.000000,38.750000,37.250000,38.200001,25.643969,80923
2018-02-16,37.400002,38.450001,37.400002,38.250000,25.677540,77690
2018-02-19,38.000000,38.000000,35.250000,36.450001,24.469183,59301
2018-02-20,36.500000,36.500000,35.200001,36.000000,24.167091,55234
2018-02-21,35.400002,36.650002,35.400002,36.000000,24.167091,41085
2018-02-22,35.750000,37.000000,35.549999,36.599998,24.569876,60065
2018-02-23,36.599998,36.599998,35.000000,35.700001,23.965702,72882
2018-02-26,36.450001,40.400002,35.900002,38.299999,25.711102,241873
2018-02-27,37.799999,38.400002,36.200001,36.450001,24.469183,64193
2018-02-28,36.000000,37.400002,36.000000,36.799999,24.704138,36091
2018-03-01,36.799999,38.500000,36.450001,38.049999,25.543278,110219
2018-03-05,38.000000,39.849998,38.000000,38.549999,25.878925,155593
2018-03-06,38.349998,39.500000,37.849998,37.900002,25.442581,31529
2018-03-07,39.000000,39.299999,36.049999,36.299999,24.368486,31538
2018-03-08,36.500000,36.650002,35.099998,35.599998,23.898571,59241
2018-03-09,36.000000,36.400002,35.250000,35.950001,24.133528,36264
2018-03-12,36.000000,36.099998,35.049999,35.400002,23.764309,18265
2018-03-13,34.950001,36.549999,34.950001,35.900002,24.099966,48397
2018-03-14,35.750000,35.950001,35.500000,35.700001,23.965702,32093
2018-03-15,35.599998,36.099998,35.500000,35.750000,23.999268,33220
2018-03-16,35.849998,36.700001,35.799999,36.299999,24.368486,32852
2018-03-19,36.750000,37.099998,35.200001,35.299999,23.697178,24434
2018-03-20,35.500000,35.700001,35.000000,35.099998,23.562916,28864
2018-03-21,35.099998,35.900002,35.000000,35.150002,23.596481,52024
2018-03-22,35.000000,35.750000,34.599998,34.799999,23.361521,38471
2018-03-23,34.099998,36.400002,33.650002,34.950001,23.462221,222119
2018-03-26,34.849998,35.549999,34.599998,34.950001,23.462221,140690
2018-03-27,37.650002,37.650002,35.250000,35.500000,23.831440,72497
2018-03-28,35.299999,35.750000,34.700001,34.849998,23.395086,28848
2018-04-02,34.599998,35.400002,34.599998,35.299999,23.697178,8238
2018-04-03,35.650002,36.500000,35.500000,36.299999,24.368486,10261
2018-04-04,36.400002,37.450001,35.799999,36.150002,24.267790,28867
2018-04-05,36.250000,40.000000,35.849998,38.000000,25.509706,91584
2018-04-06,37.900002,39.099998,37.900002,38.849998,26.080318,55622
2018-04-09,40.000000,40.400002,39.099998,39.400002,26.449541,92668
2018-04-10,40.000000,40.049999,39.099998,39.400002,26.449541,15093
2018-04-11,39.099998,40.000000,37.400002,38.500000,25.845364,106764
2018-04-12,39.099998,39.099998,37.299999,37.549999,25.207619,43046
2018-04-13,38.000000,39.200001,37.549999,38.599998,25.912495,15771
2018-04-16,38.750000,38.750000,37.700001,37.750000,25.341883,2870
2018-04-17,37.950001,38.500000,37.799999,37.900002,25.442581,4010
2018-04-18,37.799999,39.799999,37.799999,38.700001,25.979628,31010
2018-04-19,38.700001,38.799999,37.799999,37.950001,25.476143,3654
2018-04-20,37.750000,37.750000,37.200001,37.299999,25.039793,8978
2018-04-23,37.000000,37.500000,36.950001,37.150002,24.939096,14475
2018-04-24,37.000000,37.349998,36.599998,36.750000,24.670574,8676
2018-04-25,39.000000,39.000000,36.250000,36.450001,24.469183,20044
2018-04-26,36.950001,36.950001,36.000000,36.150002,24.267790,13013
2018-04-27,36.549999,36.599998,36.000000,36.049999,24.200657,16122
2018-04-30,36.500000,39.150002,36.000000,38.000000,25.509706,65575
2018-05-02,37.650002,37.799999,37.000000,37.200001,24.972664,8627
2018-05-03,36.950001,36.950001,36.150002,36.349998,24.402048,5642
2018-05-04,36.200001,36.450001,36.150002,36.200001,24.301355,4081
2018-05-07,36.049999,36.599998,36.049999,36.200001,24.301355,3358
2018-05-08,36.099998,36.250000,35.549999,35.549999,23.865004,8586
2018-05-09,36.000000,36.000000,35.150002,35.349998,23.730743,7577
2018-05-10,35.299999,35.849998,34.650002,34.849998,23.395086,11620
2018-05-11,35.000000,35.299999,33.549999,34.250000,22.992306,17183
2018-05-14,34.450001,34.500000,34.099998,34.200001,22.958740,5613
2018-05-15,34.250000,34.599998,33.700001,33.900002,22.757349,15373
2018-05-16,33.700001,34.000000,33.299999,33.799999,22.690216,13138
2018-05-17,33.849998,34.299999,33.299999,33.450001,22.455259,8365
2018-05-18,33.400002,33.799999,33.000000,33.200001,22.287432,15842
2018-05-21,35.000000,35.000000,33.000000,33.400002,22.421694,38858
2018-05-22,33.299999,33.599998,32.599998,33.099998,22.220301,10330
2018-05-23,33.049999,33.099998,32.599998,32.799999,22.018906,16088
2018-05-24,32.799999,33.250000,32.200001,32.750000,21.985342,28679
2018-05-25,33.000000,33.000000,32.400002,32.900002,22.086039,21862
2018-05-28,33.000000,33.349998,32.750000,32.950001,22.119604,27376
2018-05-29,34.000000,34.500000,33.650002,34.049999,22.858042,34994
2018-05-30,34.000000,34.049999,33.049999,33.200001,22.287432,19886
2018-05-31,33.150002,33.400002,32.799999,32.900002,22.086039,15239
2018-06-01,32.500000,33.049999,32.150002,32.549999,21.851080,18614
2018-06-04,32.950001,32.950001,32.099998,32.250000,21.649687,4992
2018-06-05,32.349998,32.349998,30.250000,30.450001,20.441334,28124
2018-06-06,30.450001,32.299999,29.400000,30.150000,20.239944,77573
2018-06-07,30.100000,30.400000,29.950001,30.100000,20.206375,11084
2018-06-08,30.000000,30.750000,29.950001,30.549999,20.508463,17336
