Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,10477.5498046875,10495.2001953125,10404.650390625,10442.2001953125,10442.2001953125,153400
2018-01-03,10482.650390625,10503.599609375,10429.5498046875,10443.2001953125,10443.2001953125,167300
2018-01-04,10469.400390625,10513.0,10441.4501953125,10504.7998046875,10504.7998046875,174900
2018-01-05,10534.25,10566.099609375,10520.099609375,10558.849609375,10558.849609375,180900
2018-01-08,10591.7001953125,10631.2001953125,10588.5498046875,10623.599609375,10623.599609375,169000
2018-01-09,10645.099609375,10659.150390625,10603.599609375,10637.0,10637.0,205000
2018-01-10,10652.0498046875,10655.5,10592.7001953125,10632.2001953125,10632.2001953125,176400
2018-01-11,10637.0498046875,10664.599609375,10612.349609375,10651.2001953125,10651.2001953125,153800
2018-01-12,10682.5498046875,10690.400390625,10597.099609375,10681.25,10681.25,175200
2018-01-15,10718.5,10782.650390625,10713.7998046875,10741.5498046875,10741.5498046875,175900
2018-01-16,10761.5,10762.349609375,10687.849609375,10700.4501953125,10700.4501953125,211000
2018-01-17,10702.4501953125,10803.0,10666.75,10788.5498046875,10788.5498046875,252700
2018-01-18,10873.400390625,10887.5,10782.400390625,10817.0,10817.0,312000
2018-01-19,10829.2001953125,10906.849609375,10793.900390625,10894.7001953125,10894.7001953125,207600
2018-01-22,10883.2001953125,10975.099609375,10881.400390625,10966.2001953125,10966.2001953125,231600
2018-01-23,10997.400390625,11092.900390625,10994.5498046875,11083.7001953125,11083.7001953125,284600
2018-01-24,11069.349609375,11110.099609375,11046.150390625,11086.0,11086.0,283400
2018-01-25,11095.599609375,11095.599609375,11009.2001953125,11069.650390625,11069.650390625,330300
2018-01-29,11079.349609375,11171.5498046875,11075.9501953125,11130.400390625,11130.400390625,241700
2018-01-30,11120.849609375,11121.099609375,11033.900390625,11049.650390625,11049.650390625,228000
2018-01-31,11018.7998046875,11058.5,10979.2998046875,11027.7001953125,11027.7001953125,245900
2018-02-01,11044.5498046875,11117.349609375,10878.7998046875,11016.900390625,11016.900390625,306200
2018-02-02,10938.2001953125,10954.9501953125,10736.099609375,10760.599609375,10760.599609375,282700
2018-02-05,10604.2998046875,10702.75,10586.7998046875,10666.5498046875,10666.5498046875,240100
2018-02-06,10295.150390625,10594.150390625,10276.2998046875,10498.25,10498.25,266500
2018-02-07,10607.2001953125,10614.0,10446.400390625,10476.7001953125,10476.7001953125,250400
2018-02-08,10518.5,10637.7998046875,10479.5498046875,10576.849609375,10576.849609375,232200
2018-02-09,10416.5,10480.2001953125,10398.2001953125,10454.9501953125,10454.9501953125,191600
2018-02-12,10518.2001953125,10555.5,10485.400390625,10539.75,10539.75,217400
2018-02-14,10585.75,10590.5498046875,10456.650390625,10500.900390625,10500.900390625,229200
2018-02-15,10537.900390625,10618.099609375,10511.0498046875,10545.5,10545.5,210600
2018-02-16,10596.2001953125,10612.900390625,10434.0498046875,10452.2998046875,10452.2998046875,184300
2018-02-19,10488.900390625,10489.349609375,10302.75,10378.400390625,10378.400390625,187300
2018-02-20,10391.0,10429.349609375,10347.650390625,10360.400390625,10360.400390625,187700
2018-02-21,10426.0,10426.099609375,10349.599609375,10397.4501953125,10397.4501953125,234100
2018-02-22,10354.349609375,10397.5498046875,10340.650390625,10382.7001953125,10382.7001953125,313600
2018-02-23,10408.099609375,10499.099609375,10396.650390625,10491.0498046875,10491.0498046875,210600
2018-02-26,10526.5498046875,10592.9501953125,10520.2001953125,10582.599609375,10582.599609375,171900
2018-02-27,10615.2001953125,10631.650390625,10537.25,10554.2998046875,10554.2998046875,187500
2018-02-28,10488.9501953125,10535.5,10461.5498046875,10492.849609375,10492.849609375,286000
2018-03-01,10479.9501953125,10525.5,10447.150390625,10458.349609375,10458.349609375,176000
2018-03-05,10428.2998046875,10428.7001953125,10323.900390625,10358.849609375,10358.849609375,194000
2018-03-06,10420.5,10441.349609375,10215.900390625,10249.25,10249.25,222900
2018-03-07,10232.9501953125,10243.349609375,10141.5498046875,10154.2001953125,10154.2001953125,249500
2018-03-08,10216.25,10270.349609375,10146.400390625,10242.650390625,10242.650390625,226400
2018-03-09,10271.2998046875,10296.7001953125,10211.900390625,10226.849609375,10226.849609375,186500
2018-03-12,10301.599609375,10433.650390625,10295.4501953125,10421.400390625,10421.400390625,216400
2018-03-13,10389.5,10478.599609375,10377.849609375,10426.849609375,10426.849609375,266700
2018-03-14,10393.0498046875,10420.349609375,10336.2998046875,10410.900390625,10410.900390625,181400
2018-03-15,10405.4501953125,10420.0,10346.2001953125,10360.150390625,10360.150390625,173900
2018-03-16,10345.150390625,10346.2998046875,10180.25,10195.150390625,10195.150390625,328500
2018-03-19,10215.349609375,10224.5498046875,10075.2998046875,10094.25,10094.25,210200
2018-03-20,10051.5498046875,10155.650390625,10049.099609375,10124.349609375,10124.349609375,203000
2018-03-21,10181.9501953125,10227.2998046875,10132.9501953125,10155.25,10155.25,204800
2018-03-22,10167.5,10207.849609375,10105.400390625,10114.75,10114.75,230500
2018-03-23,9968.7998046875,10027.7001953125,9951.900390625,9998.0498046875,9998.0498046875,285700
2018-03-26,9989.150390625,10143.5,9958.5498046875,10130.650390625,10130.650390625,262600
2018-03-27,10188.0,10207.900390625,10139.650390625,10184.150390625,10184.150390625,225700
2018-03-28,10143.599609375,10158.349609375,10096.900390625,10113.7001953125,10113.7001953125,344400
2018-04-02,10151.650390625,10220.099609375,10127.75,10211.7998046875,10211.7998046875,225400
2018-04-03,10186.849609375,10255.349609375,10171.0498046875,10245.0,10245.0,205300
2018-04-04,10274.599609375,10279.849609375,10111.2998046875,10128.400390625,10128.400390625,231100
2018-04-05,10228.4501953125,10331.7998046875,10227.4501953125,10325.150390625,10325.150390625,236800
2018-04-06,10322.75,10350.4501953125,10290.849609375,10331.599609375,10331.599609375,200200
2018-04-09,10333.7001953125,10397.7001953125,10328.5,10379.349609375,10379.349609375,221600
2018-04-10,10412.900390625,10424.849609375,10381.5,10402.25,10402.25,251700
2018-04-11,10428.150390625,10428.150390625,10355.599609375,10417.150390625,10417.150390625,250400
2018-04-12,10410.650390625,10469.900390625,10395.25,10458.650390625,10458.650390625,238600
2018-04-13,10495.2998046875,10519.900390625,10451.4501953125,10480.599609375,10480.599609375,213100
2018-04-16,10398.2998046875,10540.150390625,10396.349609375,10528.349609375,10528.349609375,195000
2018-04-17,10557.2998046875,10560.4501953125,10495.650390625,10548.7001953125,10548.7001953125,206100
2018-04-18,10578.900390625,10594.2001953125,10509.7001953125,10526.2001953125,10526.2001953125,205400
2018-04-19,10563.650390625,10572.2001953125,10546.2001953125,10565.2998046875,10565.2998046875,262600
2018-04-20,10560.349609375,10582.349609375,10527.4501953125,10564.0498046875,10564.0498046875,244600
2018-04-23,10592.7998046875,10638.349609375,10514.9501953125,10584.7001953125,10584.7001953125,194200
2018-04-24,10578.099609375,10636.7998046875,10569.0,10614.349609375,10614.349609375,219200
2018-04-25,10612.400390625,10612.599609375,10536.4501953125,10570.5498046875,10570.5498046875,189200
2018-04-26,10586.5,10628.400390625,10559.650390625,10617.7998046875,10617.7998046875,335100
2018-04-27,10651.650390625,10719.7998046875,10647.5498046875,10692.2998046875,10692.2998046875,0
2018-04-30,10705.75,10759.0,10704.599609375,10739.349609375,10739.349609375,173800
2018-05-02,10783.849609375,10784.650390625,10689.7998046875,10718.0498046875,10718.0498046875,229700
2018-05-03,10720.150390625,10720.599609375,10647.4501953125,10679.650390625,10679.650390625,185200
2018-05-04,10700.4501953125,10700.4501953125,10601.599609375,10618.25,10618.25,186500
2018-05-07,10653.150390625,10725.650390625,10635.650390625,10715.5,10715.5,168400
2018-05-08,10757.900390625,10758.5498046875,10689.400390625,10717.7998046875,10717.7998046875,269800
2018-05-09,10693.349609375,10766.25,10689.849609375,10741.7001953125,10741.7001953125,215400
2018-05-10,10779.650390625,10785.5498046875,10705.0,10716.5498046875,10716.5498046875,192100
2018-05-11,10741.9501953125,10812.0498046875,10724.4501953125,10806.5,10806.5,203100
2018-05-14,10815.150390625,10834.849609375,10774.75,10806.599609375,10806.599609375,171400
2018-05-15,10812.599609375,10929.2001953125,10781.400390625,10801.849609375,10801.849609375,254300
2018-05-16,10751.9501953125,10790.4501953125,10699.7001953125,10741.099609375,10741.099609375,231100
2018-05-17,10775.599609375,10777.25,10664.5,10682.7001953125,10682.7001953125,214100
2018-05-18,10671.849609375,10674.9501953125,10589.099609375,10596.400390625,10596.400390625,223000
2018-05-21,10616.7001953125,10621.7001953125,10505.7998046875,10516.7001953125,10516.7001953125,0
