Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,312.000000,313.899994,309.100006,310.549988,301.562592,502603
2018-01-02,310.200012,311.850006,307.750000,309.250000,300.300171,570898
2018-01-03,310.000000,316.500000,310.000000,315.049988,305.932343,523165
2018-01-04,315.000000,315.750000,311.500000,314.799988,305.689545,451538
2018-01-05,313.250000,315.149994,311.700012,312.600006,303.553253,432210
2018-01-08,313.000000,318.450012,312.799988,314.149994,305.058380,380365
2018-01-09,315.000000,315.399994,311.000000,312.149994,303.116272,310551
2018-01-10,312.500000,315.799988,310.500000,312.000000,302.970612,245339
2018-01-11,312.000000,312.000000,308.500000,309.450012,300.494415,347853
2018-01-12,309.450012,318.750000,309.000000,317.600006,308.408539,460794
2018-01-15,319.299988,330.600006,319.299988,329.450012,319.915619,1412543
2018-01-16,329.500000,340.649994,326.549988,334.149994,324.479553,1183057
2018-01-17,330.000000,344.000000,330.000000,343.100006,333.170563,1081643
2018-01-18,350.000000,354.799988,343.799988,346.100006,336.083771,1362025
2018-01-19,346.600006,355.000000,340.950012,353.549988,343.318115,17406536
2018-01-22,353.000000,353.000000,344.799988,351.299988,341.133209,684489
2018-01-23,352.250000,364.549988,351.049988,362.049988,351.572113,1024880
2018-01-24,359.100006,359.100006,351.649994,352.649994,342.444183,979951
2018-01-25,353.850006,362.700012,352.250000,358.299988,347.930664,1609684
2018-01-29,360.000000,365.649994,355.100006,357.299988,346.959564,6302170
2018-01-30,355.500000,356.500000,350.700012,352.600006,342.395660,2665176
2018-01-31,349.399994,353.850006,343.549988,352.950012,342.735535,1743678
2018-02-01,349.700012,355.700012,343.649994,345.750000,335.743896,1990660
2018-02-02,340.000000,343.799988,333.500000,334.799988,325.110748,1251325
2018-02-05,329.899994,340.500000,326.000000,331.649994,322.051941,2172595
2018-02-06,318.850006,337.700012,311.600006,330.750000,321.178009,914562
2018-02-07,335.000000,336.299988,330.000000,332.250000,322.634552,626899
2018-02-08,332.250000,338.250000,329.899994,334.549988,324.867981,677037
2018-02-09,324.000000,328.500000,322.950012,326.750000,317.293762,584968
2018-02-12,333.899994,333.899994,323.399994,326.000000,316.565430,470902
2018-02-14,327.350006,327.350006,316.500000,318.549988,309.331024,2841988
2018-02-15,321.100006,331.500000,320.000000,328.600006,319.090210,756879
2018-02-16,331.000000,334.000000,318.850006,321.000000,311.710144,4329207
2018-02-19,325.000000,330.000000,315.250000,319.750000,310.496307,2296011
2018-02-20,320.950012,324.000000,316.549988,317.649994,308.457092,4907394
