Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,1341.150024,1347.400024,1317.500000,1322.800049,1184.243652,1351760
2018-01-02,1330.000000,1334.800049,1310.099976,1315.599976,1177.797729,1920290
2018-01-03,1316.000000,1334.500000,1315.599976,1319.324951,1181.132690,1257120
2018-01-04,1325.000000,1331.000000,1320.000000,1328.550049,1189.391235,913082
2018-01-05,1325.000000,1349.750000,1325.000000,1344.599976,1203.760254,1153706
2018-01-08,1350.000000,1363.425049,1340.925049,1357.199951,1215.040527,1242220
2018-01-09,1357.500000,1360.500000,1338.275024,1354.500000,1212.623291,2149396
2018-01-10,1355.500000,1408.000000,1347.324951,1403.300049,1256.311768,3365850
2018-01-11,1405.000000,1410.949951,1391.099976,1395.250000,1249.105347,2520744
2018-01-12,1402.500000,1402.500000,1370.275024,1388.175049,1242.770996,3360314
2018-01-15,1388.574951,1404.000000,1367.525024,1373.050049,1229.230103,1457214
2018-01-16,1378.000000,1430.824951,1375.275024,1425.425049,1276.119263,4267752
2018-01-17,1435.000000,1462.500000,1431.074951,1444.474976,1293.173950,4280806
2018-01-18,1448.500000,1466.500000,1434.025024,1459.099976,1306.267334,2209478
2018-01-19,1465.275024,1491.000000,1451.824951,1479.650024,1324.664551,1820000
2018-01-22,1480.500000,1567.349976,1461.000000,1558.199951,1398.294434,4367110
2018-01-23,1557.474976,1571.175049,1545.025024,1551.000000,1391.833008,3239610
2018-01-24,1545.000000,1629.525024,1541.324951,1587.300049,1424.408081,5621538
2018-01-25,1587.500000,1589.900024,1540.500000,1560.525024,1400.380737,3833844
2018-01-29,1565.699951,1612.500000,1561.000000,1599.425049,1435.288818,3141060
2018-01-30,1590.000000,1601.900024,1571.849976,1576.425049,1414.648804,1574758
2018-01-31,1568.500000,1575.000000,1549.300049,1556.175049,1396.477295,3043214
2018-02-01,1562.000000,1595.000000,1544.400024,1569.300049,1408.255249,2400630
2018-02-02,1560.000000,1595.000000,1551.724976,1576.824951,1415.008179,2456490
2018-02-05,1555.000000,1594.000000,1538.425049,1551.599976,1392.371582,2757742
2018-02-06,1505.000000,1538.574951,1492.500000,1498.625000,1344.833130,2657306
2018-02-07,1513.500000,1515.500000,1473.724976,1477.525024,1325.898315,2180324
2018-02-08,1489.875000,1513.800049,1479.500000,1487.099976,1334.490723,2755004
2018-02-09,1475.000000,1497.000000,1448.324951,1485.849976,1333.368896,2102458
2018-02-12,1489.150024,1511.675049,1477.775024,1483.650024,1331.394897,1974562
2018-02-14,1485.000000,1487.224976,1446.250000,1455.900024,1306.492554,2847532
2018-02-15,1465.974976,1471.500000,1452.550049,1462.925049,1312.796509,2465236
2018-02-16,1461.500000,1499.800049,1461.500000,1466.525024,1316.026855,2515756
