Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,803.679993,803.679993,785.255005,788.770020,771.016541,5600
2018-01-02,791.005005,800.000000,781.109985,784.510010,766.852417,106550
2018-01-03,797.765015,797.765015,783.960022,787.655029,769.926636,4620
2018-01-04,781.554993,800.000000,781.554993,785.619995,767.937439,62540
2018-01-05,786.224976,819.000000,785.500000,812.575012,794.285828,141080
2018-01-08,810.000000,810.500000,800.599976,809.705017,791.480286,120410
2018-01-09,795.429993,810.000000,793.000000,808.460022,790.263428,29860
2018-01-10,799.005005,828.594971,799.005005,824.914978,806.347961,244080
2018-01-11,834.794983,834.794983,815.500000,818.505005,800.082214,9030
2018-01-12,824.994995,825.000000,807.500000,818.650024,800.223999,12400
2018-01-15,818.000000,840.000000,813.000000,834.570007,815.785767,20800
2018-01-16,826.200012,834.994995,807.000000,829.684998,811.010620,49870
2018-01-17,821.400024,834.799988,808.000000,828.159973,809.519836,26150
2018-01-18,819.900024,830.005005,808.200012,817.890015,799.481079,23710
2018-01-19,808.200012,824.500000,790.000000,811.734985,793.464661,24940
2018-01-22,803.599976,815.000000,797.500000,804.195007,786.094360,11200
2018-01-23,800.005005,820.000000,795.000000,808.284973,790.092285,18130
2018-01-24,808.500000,820.000000,795.534973,809.900024,791.671082,21610
2018-01-25,814.000000,820.000000,792.000000,802.960022,784.887207,17950
2018-01-29,800.005005,802.739990,759.984985,768.229980,750.938904,22790
2018-01-30,757.440002,769.799988,740.554993,751.280029,734.370422,17310
2018-01-31,755.000000,769.700012,725.000000,748.515015,731.667664,44050
2018-02-01,732.000000,762.994995,729.000000,742.325012,725.616943,23360
2018-02-02,739.900024,742.299988,708.015015,720.099976,703.892151,13880
2018-02-05,700.099976,729.895020,679.000000,721.929993,705.681030,21610
2018-02-06,700.000000,750.000000,682.549988,745.945007,729.155457,46330
2018-02-07,749.994995,764.000000,735.005005,758.674988,741.598938,15320
2018-02-08,754.395020,764.400024,754.395020,760.744995,743.622314,19730
2018-02-09,749.000000,778.395020,749.000000,766.049988,748.807800,11250
2018-02-12,765.994995,785.000000,756.099976,773.625000,756.212463,11560
2018-02-14,780.000000,804.000000,730.005005,800.075012,782.067139,79410
2018-02-15,783.099976,783.099976,736.500000,742.140015,725.436035,34370
2018-02-16,750.000000,755.994995,710.599976,724.099976,707.802124,31100
2018-02-19,729.000000,729.000000,708.000000,720.505005,704.288086,11810
2018-02-20,721.239990,747.989990,710.505005,725.419983,709.092407,5950
2018-02-21,728.000000,728.000000,692.099976,701.349976,685.564209,17490
2018-02-22,690.020020,709.390015,680.000000,686.684998,671.229248,11170
2018-02-23,685.005005,712.000000,682.000000,704.914978,689.048950,12880
2018-02-26,704.799988,709.979980,687.500000,690.534973,674.992554,12870
2018-02-27,703.880005,710.000000,691.500000,705.719971,689.835815,7620
2018-02-28,691.505005,752.500000,691.099976,746.849976,730.040039,52060
2018-03-01,747.000000,747.000000,728.000000,738.854980,722.225098,7250
2018-03-05,723.304993,727.400024,715.000000,723.554993,707.269348,6250
2018-03-06,738.885010,747.400024,719.500000,725.354980,709.028870,11910
2018-03-07,712.705017,712.705017,686.304993,688.955017,673.448181,20960
2018-03-08,695.000000,704.395020,675.000000,695.729980,680.070679,40720
2018-03-09,696.905029,702.500000,682.049988,686.070007,670.628174,3430
2018-03-12,682.255005,693.979980,682.255005,691.419983,675.857727,4930
